4.192885e+08	7.215369e+08	5.500292e+08	3.022484e+08	4.192885e+10	1.241664e+11	7.215369e+10	8.223756e+10 
7.215369e+08	1.241664e+09	9.465234e+08	5.201272e+08	1.241664e+11	3.677014e+11	2.136730e+11	2.435350e+11 
1.241664e+09	2.136730e+09	1.628834e+09	8.950661e+08	3.677014e+11	1.088896e+12	6.327626e+11	7.211946e+11 
2.136730e+09	3.677014e+09	2.802996e+09	1.540284e+09	1.088896e+12	3.224612e+12	1.873838e+12	2.135716e+12 
3.677014e+09	6.327626e+09	4.823564e+09	2.650612e+09	3.224612e+12	9.549236e+12	5.549107e+12	6.324624e+12 
6.327626e+09	1.088896e+10	8.300679e+09	4.561333e+09	9.549236e+12	2.827872e+13	1.643290e+13	1.872948e+13 
1.088896e+10	1.873838e+10	1.428431e+10	7.849416e+09	2.827872e+13	8.374346e+13	4.866372e+13	5.546474e+13 
1.873838e+10	3.224612e+10	2.458129e+10	1.350775e+10	8.374346e+13	2.479945e+14	1.441108e+14	1.642510e+14 
3.224612e+10	5.549107e+10	4.230097e+10	2.324494e+10	2.479945e+14	7.344008e+14	4.267638e+14	4.864063e+14 
5.549107e+10	9.549236e+10	7.279404e+10	4.000130e+10	7.344008e+14	2.174825e+15	1.263801e+15	1.440424e+15 
9.549236e+10	1.643290e+11	1.252684e+11	6.883663e+10	2.174825e+15	6.440438e+15	3.742569e+15	4.265613e+15 
1.643290e+11	2.827872e+11	2.155693e+11	1.184582e+11	6.440438e+15	1.907245e+16	1.108309e+16	1.263201e+16 
2.827872e+11	4.866372e+11	3.709647e+11	2.038500e+11	1.907245e+16	5.648039e+16	3.282102e+16	3.740793e+16 
4.866372e+11	8.374346e+11	6.383783e+11	3.507974e+11	5.648039e+16	1.672587e+17	9.719484e+16	1.107783e+17 
8.374346e+11	1.441108e+12	1.098560e+12	6.036732e+11	1.672587e+17	4.953132e+17	2.878289e+17	3.280545e+17 
1.441108e+12	2.479945e+12	1.890468e+12	1.038837e+12	4.953132e+17	1.466800e+18	8.523647e+17	9.714872e+17 
2.479945e+12	4.267638e+12	3.253230e+12	1.787693e+12	1.466800e+18	4.343723e+18	2.524158e+18	2.876923e+18 
4.267638e+12	7.344008e+12	5.598354e+12	3.076370e+12	4.343723e+18	1.286333e+19	7.474940e+18	8.519603e+18 
7.344008e+12	1.263801e+13	9.633984e+12	5.294002e+12	1.286333e+19	3.809293e+19	2.213598e+19	2.522961e+19 
1.263801e+13	2.174825e+13	1.657874e+13	9.110237e+12	3.809293e+19	1.128069e+20	6.555261e+19	7.471394e+19 
2.174825e+13	3.742569e+13	2.852969e+13	1.567744e+13	1.128069e+20	3.340617e+20	1.941248e+20	2.212548e+20 
3.742569e+13	6.440438e+13	4.909560e+13	2.697869e+13	3.340617e+20	9.892767e+20	5.748734e+20	6.552151e+20 
6.440438e+13	1.108309e+14	8.448667e+13	4.642655e+13	9.892767e+20	2.929604e+21	1.702407e+21	1.940327e+21 
1.108309e+14	1.907245e+14	1.453897e+14	7.989359e+13	2.929604e+21	8.675611e+21	5.041439e+21	5.746007e+21 
1.907245e+14	3.282102e+14	2.501954e+14	1.374857e+14	8.675611e+21	2.569160e+22	1.492951e+22	1.701599e+22 
3.282102e+14	5.648039e+14	4.305513e+14	2.365936e+14	2.569160e+22	7.608207e+22	4.421165e+22	5.039047e+22 
5.648039e+14	9.719484e+14	7.409185e+14	4.071446e+14	7.608207e+22	2.253064e+23	1.309266e+23	1.492243e+23 
9.719484e+14	1.672587e+15	1.275017e+15	7.006388e+14	2.253064e+23	6.672131e+23	3.877207e+23	4.419067e+23 
1.672587e+15	2.878289e+15	2.194126e+15	1.205701e+15	6.672131e+23	1.975858e+24	1.148180e+24	1.308645e+24 
2.878289e+15	4.953132e+15	3.775784e+15	2.074843e+15	1.975858e+24	5.851225e+24	3.400175e+24	3.875367e+24 
4.953132e+15	8.523647e+15	6.497596e+15	3.570515e+15	5.851225e+24	1.732758e+25	1.006914e+25	1.147636e+25 
8.523647e+15	1.466800e+16	1.118145e+16	6.144357e+15	1.732758e+25	5.131320e+25	2.981834e+25	3.398562e+25 
1.466800e+16	2.524158e+16	1.924172e+16	1.057358e+16	5.131320e+25	1.519568e+26	8.830283e+25	1.006436e+26 
2.524158e+16	4.343723e+16	3.311230e+16	1.819565e+16	1.519568e+26	4.499988e+26	2.614964e+26	2.980419e+26 
4.343723e+16	7.474940e+16	5.698164e+16	3.131217e+16	4.499988e+26	1.332608e+27	7.743849e+26	8.826093e+26 
7.474940e+16	1.286333e+17	9.805743e+16	5.388386e+16	1.332608e+27	3.946332e+27	2.293232e+27	2.613724e+27 
1.286333e+17	2.213598e+17	1.687431e+17	9.272659e+16	3.946332e+27	1.168651e+28	6.791085e+27	7.740175e+27 
2.213598e+17	3.809293e+17	2.903833e+17	1.595695e+17	1.168651e+28	3.460795e+28	2.011084e+28	2.292144e+28 
3.809293e+17	6.555261e+17	4.997090e+17	2.745968e+17	3.460795e+28	1.024866e+29	5.955543e+28	6.787862e+28 
6.555261e+17	1.128069e+18	8.599293e+17	4.725426e+17	1.024866e+29	3.034996e+29	1.763650e+29	2.010130e+29 
1.128069e+18	1.941248e+18	1.479818e+18	8.131797e+17	3.034996e+29	8.987713e+29	5.222803e+29	5.952718e+29 
