	1.75619e+12	1.75619e+12	9.99925e-06	7.05217e+15	0.00000e+00	2.44238e-279 
	7.68744e+12	9.44363e+12	9.99598e-06	7.05447e+15	0.00000e+00	2.44238e-279 
	1.05336e+13	1.99772e+13	9.99151e-06	7.05764e+15	0.00000e+00	2.44238e-279 
	1.44260e+13	3.44033e+13	9.98538e-06	7.06196e+15	0.00000e+00	2.44238e-279 
	1.43534e+13	4.87566e+13	9.97930e-06	7.06627e+15	0.00000e+00	2.44238e-279 
	1.96698e+13	6.84264e+13	9.97097e-06	7.07217e+15	0.00000e+00	2.44238e-279 
	2.69282e+13	9.53546e+13	9.95960e-06	7.08025e+15	0.00000e+00	2.44238e-279 
	2.66923e+13	1.22047e+14	9.94834e-06	7.08826e+15	0.00000e+00	2.44238e-279 
	3.65851e+13	1.58632e+14	9.93296e-06	7.09923e+15	0.00000e+00	2.44238e-279 
	3.61756e+13	1.94808e+14	9.91780e-06	7.11009e+15	0.00000e+00	2.44238e-279 
	3.57656e+13	2.30573e+14	9.90286e-06	7.12082e+15	0.00000e+00	2.44238e-279 
	4.92713e+13	2.79845e+14	9.88234e-06	7.13560e+15	0.00000e+00	2.44238e-279 
	4.86104e+13	3.28455e+14	9.86218e-06	7.15018e+15	0.00000e+00	2.44238e-279 
	6.70270e+13	3.95482e+14	9.83453e-06	7.17029e+15	0.00000e+00	2.44238e-279 
	6.59503e+13	4.61432e+14	9.80746e-06	7.19008e+15	0.00000e+00	2.44238e-279 
	9.10518e+13	5.52484e+14	9.77034e-06	7.21739e+15	0.00000e+00	2.44238e-279 
	1.25219e+14	6.77703e+14	9.71975e-06	7.25496e+15	0.00000e+00	2.44238e-279 
	1.22489e+14	8.00192e+14	9.67076e-06	7.29171e+15	0.00000e+00	2.44238e-279 
	1.69302e+14	9.69494e+14	9.60387e-06	7.34250e+15	0.00000e+00	2.44238e-279 
	1.65804e+14	1.13530e+15	9.53924e-06	7.39225e+15	0.00000e+00	2.44238e-279 
	2.31239e+14	1.36654e+15	9.45055e-06	7.46162e+15	0.00000e+00	2.44238e-279 
	2.27134e+14	1.59367e+15	9.36502e-06	7.52977e+15	0.00000e+00	2.44238e-279 
	3.19447e+14	1.91312e+15	9.24732e-06	7.62560e+15	0.00000e+00	2.44238e-279 
	4.47730e+14	2.36085e+15	9.08725e-06	7.75993e+15	0.00000e+00	2.44238e-279 
	6.27005e+14	2.98785e+15	8.87218e-06	7.94804e+15	0.00000e+00	2.44238e-279 
	8.82477e+14	3.87033e+15	8.58616e-06	8.21280e+15	0.00000e+00	2.44238e-279 
	1.24786e+15	5.11819e+15	8.21183e-06	8.58717e+15	0.00000e+00	2.44238e-279 
	1.43113e+15	6.54931e+15	7.82079e-06	9.01653e+15	0.00000e+00	2.44238e-279 
	1.50268e+15	8.05199e+15	7.44838e-06	9.46736e+15	0.00000e+00	2.44238e-279 
	1.57782e+15	9.62981e+15	7.09369e-06	9.94072e+15	0.00000e+00	2.44238e-279 
	1.65671e+15	1.12865e+16	6.75590e-06	1.04378e+16	0.00000e+00	2.44238e-279 
	1.73954e+15	1.30261e+16	6.43419e-06	1.09596e+16	0.00000e+00	2.44238e-279 
	1.82652e+15	1.48526e+16	6.12780e-06	1.15076e+16	0.00000e+00	2.44238e-279 
	1.91785e+15	1.67704e+16	5.83600e-06	1.20830e+16	0.00000e+00	2.44238e-279 
	2.01374e+15	1.87842e+16	5.55809e-06	1.26872e+16	0.00000e+00	2.44238e-279 
	2.11443e+15	2.08986e+16	5.29342e-06	1.33215e+16	0.00000e+00	2.44238e-279 
	2.22015e+15	2.31187e+16	5.04135e-06	1.39876e+16	0.00000e+00	2.44238e-279 
	2.33115e+15	2.54499e+16	4.80129e-06	1.46870e+16	0.00000e+00	2.44238e-279 
	2.44771e+15	2.78976e+16	4.57266e-06	1.54213e+16	0.00000e+00	2.44238e-279 
	2.57010e+15	3.04677e+16	4.35491e-06	1.61924e+16	0.00000e+00	2.44238e-279 
	2.69860e+15	3.31663e+16	4.14753e-06	1.70020e+16	0.00000e+00	2.44238e-279 
	2.83353e+15	3.59998e+16	3.95003e-06	1.78521e+16	0.00000e+00	2.44238e-279 
	2.97521e+15	3.89750e+16	3.76194e-06	1.87447e+16	0.00000e+00	2.44238e-279 
	3.12397e+15	4.20990e+16	3.58280e-06	1.96820e+16	0.00000e+00	2.44238e-279 
	3.28017e+15	4.53792e+16	3.41219e-06	2.06660e+16	0.00000e+00	2.44238e-279 
	3.44418e+15	4.88234e+16	3.24970e-06	2.16994e+16	0.00000e+00	2.44238e-279 
	3.61639e+15	5.24397e+16	3.09495e-06	2.27843e+16	0.00000e+00	2.44238e-279 
	3.79720e+15	5.62370e+16	2.94757e-06	2.39235e+16	0.00000e+00	2.44238e-279 
	3.98706e+15	6.02240e+16	2.80721e-06	2.51197e+16	0.00000e+00	2.44238e-279 
	4.18642e+15	6.44104e+16	2.67354e-06	2.63757e+16	0.00000e+00	2.44238e-279 
	4.39574e+15	6.88062e+16	2.54623e-06	2.76945e+16	0.00000e+00	2.44238e-279 
	4.61553e+15	7.34217e+16	2.42498e-06	2.90792e+16	0.00000e+00	2.44238e-279 
