	1.79984e+10	1.79984e+10	9.99788e-05	7.12761e+13	4.36896e+33	0.00000e+00 
	7.79569e+10	9.59552e+10	9.98871e-05	7.13415e+13	1.00932e+34	0.00000e+00 
	1.02034e+11	1.97989e+11	9.97674e-05	7.14271e+13	1.75799e+34	0.00000e+00 
	1.01692e+11	2.99682e+11	9.96484e-05	7.15124e+13	2.50327e+34	0.00000e+00 
	1.33169e+11	4.32851e+11	9.94929e-05	7.16242e+13	3.47807e+34	0.00000e+00 
	1.74326e+11	6.07177e+11	9.92901e-05	7.17704e+13	4.75276e+34	0.00000e+00 
	1.73346e+11	7.80523e+11	9.90893e-05	7.19159e+13	6.01771e+34	0.00000e+00 
	2.27146e+11	1.00767e+12	9.88274e-05	7.21065e+13	7.67372e+34	0.00000e+00 
	2.25529e+11	1.23320e+12	9.85687e-05	7.22957e+13	9.31715e+34	0.00000e+00 
	2.95900e+11	1.52910e+12	9.82313e-05	7.25440e+13	1.14677e+35	0.00000e+00 
	2.93319e+11	1.82242e+12	9.78992e-05	7.27902e+13	1.35986e+35	0.00000e+00 
	3.85400e+11	2.20782e+12	9.74662e-05	7.31135e+13	1.63843e+35	0.00000e+00 
	5.06165e+11	2.71398e+12	9.69032e-05	7.35383e+13	1.98389e+35	0.00000e+00 
	5.00681e+11	3.21466e+12	9.63528e-05	7.39584e+13	2.32333e+35	0.00000e+00 
	6.59377e+11	3.87404e+12	9.56373e-05	7.45117e+13	2.76783e+35	0.00000e+00 
	8.66974e+11	4.74101e+12	9.47126e-05	7.52391e+13	3.34794e+35	0.00000e+00 
	1.13836e+12	5.87938e+12	9.35253e-05	7.61943e+13	4.10228e+35	0.00000e+00 
	1.12022e+12	6.99960e+12	9.23855e-05	7.71343e+13	4.83531e+35	0.00000e+00 
	1.10305e+12	8.10264e+12	9.12901e-05	7.80599e+13	5.54832e+35	0.00000e+00 
	1.46867e+12	9.57131e+12	8.98713e-05	7.92923e+13	6.48641e+35	0.00000e+00 
	1.95283e+12	1.15241e+13	8.80517e-05	8.09309e+13	7.71441e+35	0.00000e+00 
	2.59571e+12	1.41198e+13	8.57441e-05	8.31089e+13	9.32534e+35	0.00000e+00 
	3.46993e+12	1.75898e+13	8.28418e-05	8.60205e+13	1.13099e+36	0.00000e+00 
