8.385771e+05	1.151903e+06	9.828322e+05	3.133256e+05	8.385771e+05	1.582299e+06	1.151903e+06	7.437219e+05 
1.151903e+06	1.582299e+06	1.350057e+06	4.303964e+05	1.582299e+06	2.985617e+06	2.173508e+06	1.403318e+06 
1.582299e+06	2.173508e+06	1.854492e+06	5.912095e+05	2.985617e+06	5.633518e+06	4.101162e+06	2.647901e+06 
2.173508e+06	2.985617e+06	2.547403e+06	8.121087e+05	5.633518e+06	1.062980e+07	7.738423e+06	4.996286e+06 
2.985617e+06	4.101162e+06	3.499214e+06	1.115545e+06	1.062980e+07	2.005722e+07	1.460152e+07	9.427420e+06 
4.101162e+06	5.633518e+06	4.806659e+06	1.532356e+06	2.005722e+07	3.784569e+07	2.755139e+07	1.778846e+07 
5.633518e+06	7.738423e+06	6.602617e+06	2.104905e+06	3.784569e+07	7.141048e+07	5.198633e+07	3.356479e+07 
7.738423e+06	1.062980e+07	9.069615e+06	2.891381e+06	7.141048e+07	1.347434e+08	9.809226e+07	6.333292e+07 
1.062980e+07	1.460152e+07	1.245838e+07	3.971715e+06	1.347434e+08	2.542454e+08	1.850889e+08	1.195020e+08 
1.460152e+07	2.005722e+07	1.711333e+07	5.455705e+06	2.542454e+08	4.797319e+08	3.492415e+08	2.254866e+08 
2.005722e+07	2.755139e+07	2.350754e+07	7.494172e+06	4.797319e+08	9.051993e+08	6.589788e+08	4.254673e+08 
2.755139e+07	3.784569e+07	3.229089e+07	1.029429e+07	9.051993e+08	1.708007e+09	1.243417e+09	8.028082e+08 
3.784569e+07	5.198633e+07	4.435604e+07	1.414064e+07	1.708007e+09	3.222815e+09	2.346187e+09	1.514807e+09 
5.198633e+07	7.141048e+07	6.092921e+07	1.942415e+07	3.222815e+09	6.081082e+09	4.426986e+09	2.858268e+09 
7.141048e+07	9.809226e+07	8.369477e+07	2.668178e+07	6.081082e+09	1.147431e+10	8.353215e+09	5.393224e+09 
9.809226e+07	1.347434e+08	1.149664e+08	3.665114e+07	1.147431e+10	2.165070e+10	1.576156e+10	1.017640e+10 
1.347434e+08	1.850889e+08	1.579225e+08	5.034546e+07	2.165070e+10	4.085240e+10	2.974026e+10	1.920170e+10 
1.850889e+08	2.542454e+08	2.169285e+08	6.915652e+07	4.085240e+10	7.708380e+10	5.611647e+10	3.623140e+10 
2.542454e+08	3.492415e+08	2.979816e+08	9.499612e+07	7.708380e+10	1.454483e+11	1.058854e+11	6.836451e+10 
3.492415e+08	4.797319e+08	4.093193e+08	1.304904e+08	1.454483e+11	2.744443e+11	1.997936e+11	1.289960e+11 
4.797319e+08	6.589788e+08	5.622572e+08	1.792468e+08	2.744443e+11	5.178450e+11	3.769876e+11	2.434007e+11 
6.589788e+08	9.051993e+08	7.723387e+08	2.462205e+08	5.178450e+11	9.771144e+11	7.113324e+11	4.592693e+11 
9.051993e+08	1.243417e+09	1.060915e+09	3.382182e+08	9.771144e+11	1.843703e+12	1.342203e+12	8.665886e+11 
1.243417e+09	1.708007e+09	1.457315e+09	4.645899e+08	1.843703e+12	3.478857e+12	2.532583e+12	1.635154e+12 
1.708007e+09	2.346187e+09	2.001825e+09	6.381791e+08	3.478857e+12	6.564204e+12	4.778695e+12	3.085348e+12 
2.346187e+09	3.222815e+09	2.749786e+09	8.766280e+08	6.564204e+12	1.238590e+13	9.016850e+12	5.821698e+12 
3.222815e+09	4.426986e+09	3.777215e+09	1.204171e+09	1.238590e+13	2.337078e+13	1.701376e+13	1.098488e+13 
4.426986e+09	6.081082e+09	5.188532e+09	1.654097e+09	2.337078e+13	4.409799e+13	3.210303e+13	2.072721e+13 
6.081082e+09	8.353215e+09	7.127173e+09	2.272133e+09	4.409799e+13	8.320786e+13	6.057474e+13	3.910987e+13 
8.353215e+09	1.147431e+10	9.790166e+09	3.121091e+09	8.320786e+13	1.570037e+14	1.142976e+14	7.379585e+13 
1.147431e+10	1.576156e+10	1.344816e+10	4.287255e+09	1.570037e+14	2.962480e+14	2.156665e+14	1.392443e+14 
1.576156e+10	2.165070e+10	1.847292e+10	5.889142e+09	2.962480e+14	5.589861e+14	4.069380e+14	2.627381e+14 
2.165070e+10	2.974026e+10	2.537514e+10	8.089559e+09	5.589861e+14	1.054743e+15	7.678454e+14	4.957567e+14 
2.974026e+10	4.085240e+10	3.485629e+10	1.111214e+10	1.054743e+15	1.990179e+15	1.448836e+15	9.354362e+14 
4.085240e+10	5.611647e+10	4.787998e+10	1.526407e+10	1.990179e+15	3.755240e+15	2.733789e+15	1.765061e+15 
5.611647e+10	7.708380e+10	6.576983e+10	2.096733e+10	3.755240e+15	7.085709e+15	5.158346e+15	3.330468e+15 
