4.192885e+05	7.911495e+05	5.759513e+05	3.718610e+05	4.192885e+05	1.492809e+06	7.911495e+05	1.073520e+06 
7.911495e+05	1.492809e+06	1.086754e+06	7.016591e+05	1.492809e+06	5.314902e+06	2.816759e+06	3.822093e+06 
1.492809e+06	2.816759e+06	2.050581e+06	1.323950e+06	5.314902e+06	1.892284e+07	1.002861e+07	1.360794e+07 
2.816759e+06	5.314902e+06	3.869211e+06	2.498143e+06	1.892284e+07	6.737170e+07	3.570524e+07	4.844886e+07 
5.314902e+06	1.002861e+07	7.300759e+06	4.713710e+06	6.737170e+07	2.398660e+08	1.271227e+08	1.724943e+08 
1.002861e+07	1.892284e+07	1.377570e+07	8.894231e+06	2.398660e+08	8.540037e+08	4.525996e+08	6.141377e+08 
1.892284e+07	3.570524e+07	2.599316e+07	1.678240e+07	8.540037e+08	3.040541e+09	1.611407e+09	2.186537e+09 
3.570524e+07	6.737170e+07	4.904613e+07	3.166646e+07	3.040541e+09	1.082535e+10	5.737153e+09	7.784811e+09 
6.737170e+07	1.271227e+08	9.254443e+07	5.975099e+07	1.082535e+10	3.854190e+10	2.042620e+10	2.771655e+10 
1.271227e+08	2.398660e+08	1.746208e+08	1.127433e+08	3.854190e+10	1.372222e+11	7.272416e+10	9.868026e+10 
2.398660e+08	4.525996e+08	3.294894e+08	2.127337e+08	1.372222e+11	4.885572e+11	2.589225e+11	3.513350e+11 
4.525996e+08	8.540037e+08	6.217087e+08	4.014041e+08	4.885572e+11	1.739428e+12	9.218515e+11	1.250871e+12 
8.540037e+08	1.611407e+09	1.173093e+09	7.574036e+08	1.739428e+12	6.192951e+12	3.282102e+12	4.453523e+12 
1.611407e+09	3.040541e+09	2.213493e+09	1.429134e+09	6.192951e+12	2.204899e+13	1.168539e+13	1.585604e+13 
3.040541e+09	5.737153e+09	4.176608e+09	2.696612e+09	2.204899e+13	7.850185e+13	4.160393e+13	5.645286e+13 
5.737153e+09	1.082535e+10	7.880781e+09	5.088198e+09	7.850185e+13	2.794931e+14	1.481240e+14	2.009912e+14 
1.082535e+10	2.042620e+10	1.487013e+10	9.600848e+09	2.794931e+14	9.950895e+14	5.273714e+14	7.155965e+14 
2.042620e+10	3.854190e+10	2.805824e+10	1.811570e+10	9.950895e+14	3.542854e+15	1.877620e+15	2.547765e+15 
3.854190e+10	7.272416e+10	5.294268e+10	3.418226e+10	3.542854e+15	1.261376e+16	6.684961e+15	9.070901e+15 
7.272416e+10	1.372222e+11	9.989678e+10	6.449801e+10	1.261376e+16	4.490922e+16	2.380071e+16	3.229547e+16 
1.372222e+11	2.589225e+11	1.884938e+11	1.217004e+11	4.490922e+16	1.598920e+17	8.473857e+16	1.149828e+17 
2.589225e+11	4.885572e+11	3.556662e+11	2.296347e+11	1.598920e+17	5.692693e+17	3.016979e+17	4.093774e+17 
4.885572e+11	9.218515e+11	6.711015e+11	4.332943e+11	5.692693e+17	2.026791e+18	1.074146e+18	1.457521e+18 
