	2.33450e-01	5.24405e-01	1.98483e+36	1.64997e-01	7.08855e-02	3.17170e+31	2.33450e-01	5.24405e-01	1.98483e+36
	2.38259e-01	5.20416e-01	2.78504e+36	1.66720e-01	6.00730e-02	2.41013e+32	2.38259e-01	5.20416e-01	2.78504e+36
	2.40346e-01	5.18917e-01	3.83394e+36	1.67694e-01	6.20864e-02	9.37665e+32	2.40346e-01	5.18917e-01	3.83394e+36
	2.40811e-01	5.18642e-01	5.23352e+36	1.68008e-01	6.27491e-02	2.66346e+33	2.40811e-01	5.18642e-01	5.23352e+36
	2.41131e-01	5.18501e-01	7.13112e+36	1.68171e-01	6.30635e-02	6.66799e+33	2.41131e-01	5.18501e-01	7.13112e+36
	2.41603e-01	5.18287e-01	9.70193e+36	1.68279e-01	6.32383e-02	1.55811e+34	2.41603e-01	5.18287e-01	9.70194e+36
	2.42293e-01	5.17965e-01	1.31698e+37	1.68366e-01	6.33411e-02	3.48181e+34	2.42293e-01	5.17965e-01	1.31698e+37
	2.43278e-01	5.17488e-01	1.78183e+37	1.68445e-01	6.34050e-02	7.52882e+34	2.43278e-01	5.17487e-01	1.78183e+37
	2.44639e-01	5.16804e-01	2.39948e+37	1.68519e-01	6.34590e-02	1.58422e+35	2.44639e-01	5.16804e-01	2.39948e+37
	2.46439e-01	5.15869e-01	3.21046e+37	1.68571e-01	6.35521e-02	3.24972e+35	2.46439e-01	5.15868e-01	3.21046e+37
	2.48697e-01	5.14666e-01	4.25927e+37	1.68544e-01	6.38209e-02	6.48564e+35	2.48696e-01	5.14666e-01	4.25927e+37
	2.51352e-01	5.13235e-01	5.59142e+37	1.68285e-01	6.45756e-02	1.24995e+36	2.51351e-01	5.13234e-01	5.59145e+37
	2.54281e-01	5.11667e-01	7.25039e+37	1.67632e-01	6.60749e-02	2.30214e+36	2.54280e-01	5.11665e-01	7.25043e+37
	2.57360e-01	5.10066e-01	9.27508e+37	1.66677e-01	6.81349e-02	4.04299e+36	2.57359e-01	5.10063e-01	9.27518e+37
	2.60548e-01	5.08499e-01	1.16967e+38	1.65763e-01	7.02002e-02	6.83393e+36	2.60546e-01	5.08496e-01	1.16969e+38
	2.63909e-01	5.06985e-01	1.45313e+38	1.65065e-01	7.18555e-02	1.12315e+37	2.63906e-01	5.06980e-01	1.45315e+38
	2.67567e-01	5.05533e-01	1.77647e+38	1.64410e-01	7.33905e-02	1.80246e+37	2.67563e-01	5.05526e-01	1.77652e+38
	2.71634e-01	5.04190e-01	2.13339e+38	1.63621e-01	7.52090e-02	2.82247e+37	2.71628e-01	5.04183e-01	2.13345e+38
	2.76158e-01	5.03052e-01	2.51088e+38	1.62587e-01	7.75910e-02	4.29578e+37	2.76150e-01	5.03041e-01	2.51100e+38
	2.81101e-01	5.02234e-01	2.88868e+38	1.61208e-01	8.08073e-02	6.31829e+37	2.81091e-01	5.02222e-01	2.88884e+38
	2.86379e-01	5.01827e-01	3.24067e+38	1.59358e-01	8.52153e-02	8.91742e+37	2.86364e-01	5.01808e-01	3.24094e+38
	2.91942e-01	5.01865e-01	3.53769e+38	1.56872e-01	9.13421e-02	1.19790e+38	2.91924e-01	5.01843e-01	3.53804e+38
	2.97810e-01	5.02317e-01	3.75045e+38	1.53535e-01	9.99977e-02	1.51748e+38	2.97779e-01	5.02282e-01	3.75106e+38
	3.04062e-01	5.03111e-01	3.85217e+38	1.49079e-01	1.12464e-01	1.79381e+38	3.04023e-01	5.03069e-01	3.85293e+38
	3.10818e-01	5.04198e-01	3.82172e+38	1.43205e-01	1.30814e-01	1.95558e+38	3.10748e-01	5.04127e-01	3.82302e+38
	3.18257e-01	5.05566e-01	3.64795e+38	1.35681e-01	1.58378e-01	1.94168e+38	3.18164e-01	5.05476e-01	3.64955e+38
	3.26537e-01	5.07189e-01	3.33245e+38	1.26614e-01	2.00178e-01	1.73508e+38	3.26356e-01	5.07024e-01	3.33520e+38
	3.35648e-01	5.09031e-01	2.89295e+38	1.16988e-01	2.61989e-01	1.38390e+38	3.35388e-01	5.08810e-01	2.89623e+38
	3.47103e-01	5.07982e-01	2.36070e+38	1.09049e-01	3.44948e-01	9.84286e+37	3.46529e-01	5.07531e-01	2.36635e+38
	3.53542e-01	5.11722e-01	1.78926e+38	1.05201e-01	4.36334e-01	6.27793e+37	3.52638e-01	5.11043e-01	1.79580e+38
	3.66185e-01	5.13525e-01	1.28656e+38	1.05590e-01	5.12847e-01	3.59861e+37	3.63920e-01	5.11952e-01	1.29782e+38
	3.80990e-01	5.14865e-01	8.52693e+37	1.08214e-01	5.61108e-01	1.82688e+37	3.76966e-01	5.12316e-01	8.65304e+37
	3.96509e-01	5.17177e-01	5.11763e+37	1.11435e-01	5.83734e-01	7.94600e+36	3.84645e-01	5.10177e-01	5.33464e+37
	4.15852e-01	5.17398e-01	2.73998e+37	1.14853e-01	5.89428e-01	2.84164e+36	3.91607e-01	5.04268e-01	2.97224e+37
	4.31490e-01	5.22572e-01	1.26735e+37	1.18687e-01	5.85966e-01	7.99504e+35	3.54040e-01	4.77595e-01	1.66703e+37
	4.54488e-01	5.26361e-01	5.06260e+36	1.23166e-01	5.78067e-01	1.67599e+35	3.02769e-01	4.28284e-01	9.14147e+36
	4.82082e-01	5.30366e-01	1.64915e+36	1.28294e-01	5.67805e-01	2.43154e+34	2.03810e-01	2.51862e-01	8.66832e+36
	5.11698e-01	5.37603e-01	4.13823e+35	1.33862e-01	5.55967e-01	2.22499e+33	1.75145e-01	1.36940e-01	7.30840e+36
	5.48917e-01	5.45740e-01	7.65886e+34	1.39557e-01	5.42935e-01	1.15475e+32	1.66770e-01	7.87932e-02	1.19412e+37
	5.85828e-01	5.60140e-01	9.68226e+33	1.45143e-01	5.28907e-01	3.01755e+30	1.65205e-01	7.31097e-02	1.13409e+37
	6.21955e-01	5.79795e-01	8.01698e+32	1.50655e-01	5.14006e-01	3.43701e+28	1.65072e-01	7.19213e-02	1.95002e+37
	6.43458e-01	6.09958e-01	4.03681e+31	1.56454e-01	4.98557e-01	1.38524e+26	1.64410e-01	7.33944e-02	1.81846e+37
	6.74244e-01	6.22626e-01	1.14132e+30	1.63013e-01	4.83183e-01	1.40995e+23	1.64410e-01	7.33906e-02	3.12931e+37
	6.62698e-01	6.57843e-01	1.26363e+28	1.70610e-01	4.68613e-01	2.18184e+19	1.63621e-01	7.52090e-02	2.84751e+37
	6.74399e-01	6.58379e-01	4.59359e+25	1.78714e-01	4.56180e-01	2.61632e+14	1.63621e-01	7.52090e-02	4.90017e+37
	7.37572e-01	6.08830e-01	3.98559e+22	1.83954e-01	4.49604e-01	1.06935e+08	1.62587e-01	7.75910e-02	4.33391e+37
	9.45406e-01	5.02650e-01	1.48400e+19	1.84326e-01	4.49165e-01	5.17335e-01	1.62587e-01	7.75910e-02	7.45805e+37
	9.96778e-01	4.84970e-01	1.02721e+15	1.84326e-01	4.49165e-01	7.01778e-12	1.61208e-01	8.08073e-02	6.37437e+37
	9.99592e-01	4.84065e-01	3.71332e+09	1.84326e-01	4.49165e-01	4.28365e-26	1.61208e-01	8.08073e-02	1.09694e+38
	9.99649e-01	4.84047e-01	2.66896e+02	nan	0.00000e+00	0.00000e+00	1.59358e-01	8.52153e-02	8.99656e+37
